Text,Label
Wow bari shokeda comedy,encouraging hope
Behind the scenes bodu😀,uninvolved
"""Admin la yochane maltondu ulle na and..",uninvolved
Sir er na pudar??,uninvolved
Embe onji mage karmda,blended hope
"""Olthu olthu isayan naaduvar Anna",uninvolved
Sir Gamjaal Digital Right apa korpar tv du,uninvolved
Pls upload my name is annappa film,encouraging hope
body language dala balli,blended hope
Ful mvi padle plssssss,encouraging hope
Yan  yedurdu.u tta,uninvolved
Pukuligu onji time battande,uninvolved
masthu edda attundu...to...all..............,encouraging hope
Super thelth thelth banji bene. I like aravind bolar sir,encouraging hope
Erna comedy yavuji Umesh Anna nanala bodu .....,blended hope
Full movie upload mlpi,uninvolved
Excellent dhamanne yapala super ade panperù,encouraging hope
Full Video Bodithund,encouraging hope
superb doddda... Same replica of my dodda..,encouraging hope
ನಮ್ಮ ಪ್ರೋಗ್ರಾಮ್ ಘಟ್ಟದಕುಲು ಕಾಪಿ ಮಲ್ತೆರ್ ಯೇ 🤣🤣🤣🤣🤦‍♂️,uninvolved
Rohit @ ayitha artha namak arthayi bokkala dumbu konopina sariyath 🌴👑🌴🤔,discouraging hope
Walter sir first seen thudh poina style yadde aand,discouraging hope
Baari shokundu movie. Full paadle plss,encouraging hope
Nijawadla kundapurad olu,uninvolved
"Mast yedde athunde Performance, kamblada yedde msg korthar. Super....",encouraging hope
Dislike maltondulle . Santhu sir ippandinavek,uninvolved
Nikitha n sumith,uninvolved
Iphone ad dha onji parody manple athe,uninvolved
in tulu language pukuli means gaand,uninvolved
Bari shok athand,encouraging hope
Kitta Kitta Full Song 14:06,uninvolved
ದಿರಾಜ್ ರೈ buka ಟೈಮ್ ಸೂಪರ್,encouraging hope
Bhaghi 3 da mith next video manpule plzz️️,encouraging hope
ಬಾರಿ ಎಡ್ಡೆ ಫಿಲ್ಮ್ ಇಂಚಿನ ಫಿಲ್ಮ್ ನಮ್ಮ ಅಪ್ಪೆ ಭಾಷೆಡ್ ನಾನಾತ್ ಬರಡ್,encouraging hope
Full movie bodu paduvara,uninvolved
Irna act edde unde lady so hot,encouraging hope
"Daijiworld, television, teemge",uninvolved
Undu song Olu famus ayijindala kudladakulu famus malther,encouraging hope
Nikk oriyag matrana pukuli uppuni......,uninvolved
Santhu olle marre 🤣🤣,uninvolved
"Paper, tv d padla.. akul nadth korver",blended hope
Yenna pukuli Maya ge,uninvolved
Nice trailor. Must watch jai tulunadu,encouraging hope
ಓಲೆ ಓಧುನಾಯೆ ಗೊದ್ದೆನ 😂😂,blended hope
"Labial Consonant: pha, ಫ, ഥ
#TuluBaravu
#ReviveTuluScript ",uninvolved
Ayana pukuli ath costlydava,uninvolved
Ajjana kaarika daada pand maatheregla theridundu.ain ee namune thojipavuna agathya ijji.,blended hope
A Kannada dayan depule marre savu ayana va episode t la yedde apuji,blended hope
"Vinayanna super ,",encouraging hope
Waaaa waaaa... boldu kuntuda guttu rattaand,uninvolved
supr atnd 8 sanchike du 2 matra supr.,encouraging hope
erandla ori subscribe malpi plse,encouraging hope
E pukkuli pukkuli thood thood saakand matter😂😂😂😁😁😁😁,uninvolved
"ಪರೀಕ್ಷಾ ಫಲಿತಾಂಶ

#ONLINE
#Result

#TuluScript #TuluLipi #TuluBaravu #TuluBarahu #TuluScriptLearningClass #BTLK #jaiTulunad #TuluAcademy ",uninvolved
Super comedy mare yanke maste yesta ande,encouraging hope
Kavoorda temple da top poojarlu balmed..i like him..,encouraging hope
ಗೊಸೆ ಬುಮ್ಬ್ಸ್ ❤️😍🥰🙏  🙏🏻ಸ್ವಾಮಿಕೊರಗಜ್ಜ🙏🏻,uninvolved
Ee channel gla dislike thikkunda?,uninvolved
ಪೂಣ್ಣು ವೆಷದಾರಿಗ್ ಬೆರಿ ಬೆನೆ ಉಂಡಾ ಅಂದ್ ಅತೆ,blended hope
Namala RCB ye ☺☺☺,uninvolved
"ಕೋರಿರೊಟ್ಟಿ ತುಳುವೆರೆನ ಒಂಜಿ ಮಸ್ತ್ ಇಷ್ಟ ಆತಿನ ತೆನಸ್. ಕಜೆ ಅರಿತ್ತ ಹಿಟ್ಟುನ್ ಗಲಸುದ್ ಉಂದೆನ್ ಮಲ್ಪುವೆರ್. ಕೋರಿದ ರೇಸತ್ತ ಒಟ್ಟಿಗೆ ಉಂದೆನ್ ತಿನ್ಪೆರ್.

#CuisinesOfTulunad ",uninvolved
Ini wanas aai lekkane 🤣🤣🤣🤣🤣🤣,uninvolved
Ae meri pukli maya ku,uninvolved
Background music edde ijji sound enchina,discouraging hope
roshi kuttig Bp eppodu .va beach apini .,discouraging hope
"Yenklu undu natakanu caset d kenondhu Etta,kushi and nataka kendh balyada nenap aandh.",encouraging hope
All the best Arpith anna....,encouraging hope
ಮಾತೆರೆಗುಲ ಸೊಲ್ಮೆಲು ಯಂಕುಲೆಗುಲ ಮಸ್ತ್ ಕುಶಿ ಆವೊಂದುಂಡು,encouraging hope
ಬೋಜನ್ನ ಇಸ್ ಬೆಸ್ಟ್,encouraging hope
"""Mande du kedney",uninvolved
Tulu songs n edde match maldarscene g,encouraging hope
Ou movie. Undh,blended hope
Enchi savda comedy mare,discouraging hope
Superrr super superrrrr,encouraging hope
@skz2.010   ijji... Nadondulla nanala..🤣🤣,uninvolved
Swami ajja nambinaklna kayi yepala budada,encouraging hope
Edde comedy athundu may god bless you all,encouraging hope
ವೊಡೆ ಮಣಿಪುನ್ ಅಗುಲ್ ಪರ್ದು tight ಆತೆರ್..😄😄,uninvolved
Rakshita arenge madme ala😂,uninvolved
Sppr anna jai tulu appe...,discouraging hope
Eee video thupinakulu full video tule Spr nataka,encouraging hope
ee namne da review yenna life d thuthiji....  jolly,blended hope
Kapikad Dhaythe nai nai lepuna bashe ijja,discouraging hope
Dinesh kadaba and mayur naik missing,uninvolved
1 laksha price amount bari kammi andu,discouraging hope
Song sokund buka dance sokathund,encouraging hope
ಉಂದು ವೊವು ಎಪಿಸೋಡ್ ಪನ್ಲೆ ಭ್ರೋ pls,encouraging hope
Aye sonu nigamn panka.,discouraging hope
"Rocking, Staar, prajwalkumar, navarasa, Nayake, Prashantck, hashayakalavide, sundarbangadi,",encouraging hope
Yenna fvrt umeshanna solmelu all team gu,encouraging hope
full movie padere sanni mekleg,discouraging hope
Erna bodethi onjji yeth soku ye,encouraging hope
ಕೊರಗ  ತನಿಯಾ ಸ್ವಾಮಿ ಶ್ರೀ ಕೊರಗಜ್ಜ 🙏🙏🙏🙏🙏❤️,uninvolved
Sir eren Erna Pilibail yamunakka d ithina role d kudora thuyare chance thikkuva,encouraging hope
Baari porlu aathndh. Baaghavatige baari porlu,encouraging hope
ನೀಗಲ್ ಮೂಜಿ ಜನಲ...aathnd...,blended hope
Super acting malder matherla.,encouraging hope
Time pass natak,blended hope
Full nataka yepa Devere,blended hope
Enchinade Raksha!!chi chi,discouraging hope
Namma nammane deppuni,blended hope
Aklena pura dubbing marre saav.,blended hope
"Kadalaparbaye, Kadalaparbaye, thupinakalna, khushitaraavu, gobbuyebari, Sokuda, pada, deerajraina, bhagavatike, Baari, soku",encouraging hope
"""Oo anna ninna pukuli naddh korpa",uninvolved
eddethnd sooper nataka edde acting maternala ending sooper acting ashwath shetty bagambila,encouraging hope
ಅಣ್ಣ ಇರ್ ಎಸಿ ರೂಮಿನಲ್ಲಿ ಕುಲ್ಲ್ ದ್ ರತ್ತ 😂,uninvolved
va namune pukuli marre .....embe g goth ijande maya ge...................Next song d dada maya apunda,uninvolved
film da pudar?,uninvolved
ajji enna onjji 😙,uninvolved
Crime patrol da onji parody 🤣🤣🤣🤣🤣🤣🤣🤣,uninvolved
Enchi narska maare,discouraging hope
Radd  janala  Avoly  marre,uninvolved
very good umesh anna,encouraging hope
jaga da abhavada karana punishment n road da nadut malthini,blended hope
Aarna age gu respect korle,encouraging hope
Wow wow  Daala Unda,uninvolved
Kusal factory deethunda yedde itthu.. !,encouraging hope
ಅಣ್ಣ ಈರ್ಣವ್ ದಕ್ಷಿಣ ಕನ್ನಡ ಅಥವಾ ಉಡುಪಿಯ,uninvolved
"ಕುದ್ರೋಳಿ ಶ್ರೀ ಭಗವತೀ ದೇವಸ್ಥಾನ

ಕುಡ್ಲ ಪೇಂಟೆದ ದೇಲಂತಡೆ, ಗರೋಡಿಡ್ ತುಲು ಬರವು ಅಭಿಯಾನ

24th Oct 2021

#TuluScriptNameBoard #TuluScript #TuluLipi #TuluBaravu #TuluBarahu #Kudla #Tulunad #JaiTulunad #Temple #TuluBaravuCampaign ",uninvolved
Nigulu bhayankara marre.....,blended hope
Sikkunda bro maya aathina??,uninvolved
Meese katerle marre,blended hope
Youtube d full thikkuje,uninvolved
Eer Ullara Mare....,uninvolved
Waiting for tula movie Aatidonji dina trailer re bari sokunduuu,encouraging hope
"RT @thetuluscript: ತುಳುನಾಡಿನಲ್ಲೇ ಇರುವ ಉಡುಪಿ ಶ್ರೀ ಕೃಷ್ಣ ಮಠದ ನಾಮ ಫಲಕ ತುಳು ಲಿಪಿಯಲ್ಲಿ ಬದಲಾವಣೆ ಆಗಿರುವುದನ್ನು ಕಂಡು ತುಳುಲಿಪಿಯ,ತುಳು ಭಾಷಿಗರ ಏಳಿಗೆಯನ್…",uninvolved
Dhanraj Anna... Super comedy....,encouraging hope
Aanulna vishyadu 1 sathya ne pandar marre........ Dress da😂😂😂,uninvolved
Airport dakleg  e jajan thudu thudu bodid uppu,uninvolved
Vovu movie sir,uninvolved
This is tulu web series not movie. Posa prayathna malder tuluver support malpuga,encouraging hope
"ಸಾರ ಕಂಬದ ಬಸ್ತಿಗ್ ತ್ರಿಭುವನ ತಿಲಕ ಚೂಡಾಮಣಿ ಪಂದ್‌ಲಾ ಪನ್ಪೆರ್.
#KooInTulu ",uninvolved
"ಸಿಕೆಟ್ ಬೆಯಿಪಾಯಿನ ತೆನಸ್‌ಲ್ ಜೂವೊಗು ಎಡ್ಡೆ.
ಸಿಕೆಟ್ ಬೆಯಿಪಾಯೆರ ತೊಂದುರ್ ಗಲಸುವೆರ್.
#KooInTulu ",uninvolved
Full padle nataka,uninvolved
Bari l like undu,encouraging hope
Undu full movie (part 1 part 2 part 3 channeld undu),uninvolved
Superb performance yenna mokeda sunil anna,encouraging hope
So cute ajji,discouraging hope
yankla onji pukuli bodu,uninvolved
Ninna ajji Pukuli maaya 🤣🤣🤣🤣🤣🤣,uninvolved
Super song ya,encouraging hope
Telt telt sakaad,discouraging hope
Umbena pukuli maya aathund ge,uninvolved
V V sir urNathural comidi,encouraging hope
Download talkies app full movie undu,uninvolved
Ereg dada apund full movie padre,blended hope
mast like undu,encouraging hope
Eer Malla Kudi Mare😂,uninvolved
E bete  att yaan bete att Nina bodadi bete att yanna bodadi bete att,uninvolved
Congratulations sundaranna,discouraging hope
2:55 rd aye pukuli maya pandh birel tirgave mare 😓 serious extra dakulu imbeg korle😂,uninvolved
Yerla nard korle marre😂😂,uninvolved
inamda prize daada?,uninvolved
Bayamma super uller... Rickshaw driver malla chore,encouraging hope
The laugh track is distracting,blended hope
Superb...no one else can beat this team...gammathand...,encouraging hope
Dina poyilekand e janatha kujal thalondh und 😂,uninvolved
Yedde Athund All The Best ...,encouraging hope
Super comidy thanks diji world babanna bibanna yan akerig pursothanta Kori kottccive,discouraging hope
"Dada maree SI ,dev das kapikad na copy ya...",blended hope
Background music is not good,blended hope
ಬಾರಿ ಪೊರ್ಲುದ ಯಕ್ಷಗಾನ,encouraging hope
Mission Impossible: Pukuli naadle,uninvolved
ಸೂಪರ್. ಬಲೇ.ತೇಲಿ ಪಾಲೇ..,encouraging hope
Yanla comments odarege battitte marre but voice kendudud yebo yenchina voice marre awesome superb ️,discouraging hope
Poora kudla-udupi-kundapradakle dinjid pother comment sectiond...😅🤣,uninvolved
ಪುಕುಲೀ ಮಾಯ...ಕಾಂಡೆ ದಾದ ಮಲ್ಪುವೆನ🤔🤭😆😆,uninvolved
"Undu talkies app du ijji, yapa release?",blended hope
Ee episod d aandala,uninvolved
Nanna etthunda inform malpey plz,blended hope
Punk saav serial,discouraging hope
Bari shokudha seriol jai tulunadu,encouraging hope
full movie dade,blended hope
Inchene pura seen padi boka film enek tupini karma..e picture edde iji,discouraging hope
Prwajwal kumar paatherna arva koragappa shetty lakkane....,uninvolved
"ಬೂರುನ್ ಉರುಂಟ್ ಮೊಡೆದ್ಕುಡ್ಪು ಮನ್ಪೆರ್. ನುಪ್ಪು ಕಬಿಡ್ಯೆರ ನೆನ್ ಗಲಸುವೆರ್.
#ನಮ್ಮ_ಸೊತ್ತು
#KooInTulu ",uninvolved
sudar bangadi super,encouraging hope
Chiii naraka da,discouraging hope
"Real comedians... akulen tunagane telike barpundu... mast sokatundu... next episode upload malpule please,,............",encouraging hope
Bari edde athndye bro .,encouraging hope
Thelth thelt banji bene apundu,discouraging hope
vesha padde kuldinata .super,discouraging hope
Kakkeda baari gammat,blended hope
Pukuli pukuli pukuli 🤣🤣🤣🤣🤣,uninvolved
Cha malpere sauntu dayegg,uninvolved
#santhu MIK .... Santhu ge payment korodu,uninvolved
Pudar dithijjidu bokka banji nilke thelithina scene,encouraging hope
Papa mare ayena pukuli maya athnge,uninvolved
semifinal dha act masth sokithund.....undhu onthe boring aand . but sokatgund.,encouraging hope
Background music yedde ijji...,discouraging hope
Worst MC.staged ancha insult(7:29) malpereg balli.....,blended hope
Undu bla bla bla movied LA edde ittand. With so many Randeep Boda,blended hope
Yenk yer buruver mare.. avu Para dialouge,blended hope
Umesh irena acting super.aanda dethununa vishaya edde ippad.samajagh onji msg ippad.,encouraging hope
"""Sir yelle namma shled exam undu 10th exam 😭😭😭😭😭😭😭😭",uninvolved
Obba devere baari shoku mare.. Telthud telthud banji bene,encouraging hope
"ತುಳುಟು ಸುರೂಕಾದ್ ಭಗವದ್ಗೀತೆನ್ ತರ್ಜುಮೆ ಮಲ್ದಿನಾರ್ ಮೂಲ್ಕಿ ನರಸಿಂಗ ರಾಯೆರ್. ಆರ್ನ ತುಳು ಭಗವದ್ಗೀತೆ 'ಗೀತೆ ಮಲ್ಲಿಗೆ' 1934ನೇ ಇಸವಿಡ್ ಪ್ರಕಟವಾತ್ಂಡ್.
#KooInTulu
#ನಮ್ಮ_ತುಳುವೆರ್ ",uninvolved
Full movie yepa paaduvar e varsha avaa??,blended hope
Non stop nerade...ayitala barjari comedy .serious dd comedy.super ittund....,discouraging hope
Plzz upload more video of this ajji she rocking,encouraging hope
ಅರೆಗ್ ಎಂಡ ದಾನೆ ಪತೊಂದಿನ ಆತು,uninvolved
Bari Khusi Andh...!!!,encouraging hope
"onji churula yedde aathiji,topik apagapaga change avondu ithnd,parake sandayilekka aathnd",blended hope
"""Santhuna selfi daygh geydiji",uninvolved
Aayinaath bega aayena pukuli naad dh korle maare 😂,uninvolved
Behind the scenes boooduu😁😁,uninvolved
2 ponjovulegla jai,discouraging hope
Candy crush da office thiknda,uninvolved
spr undu... Bolaranne itthina movie yepagla super hit,encouraging hope
Thelth thelth banji bene and,blended hope
Mast awesome aatund ye,encouraging hope
Anna episode jaasti manpule,blended hope
rada raman rada sotre,uninvolved
"Wow wonderful bagavather,",encouraging hope
Bolar avra comedy nododikkagi nodoru like maadi,blended hope
Eth sala thamashe factory panpar 😅,uninvolved
Nettla Rameshanne uller,uninvolved
Incha padunerd full upload manpoli atha,uninvolved
brooo Q n A mlplee,uninvolved
Ayena pukli maya aathnd ge😂😂🙈,uninvolved
Enigla sala anchane undu,uninvolved
Paapa walter sir,blended hope
"Che..... Bangady sir ijjeraa""",uninvolved
Eni erna channel 100 hakundu ave,uninvolved
Comedy...wow..Pura ellad la gas da vishayad..,encouraging hope
Please jursi bandhana boka satyakke savilla sullige sukha illa aploud malpule,blended hope
ತೆಲಿತ್ ತೆಲಿತ್ ಸಾಕಾಂಡ್,discouraging hope
kudladakleg matra ayena bene artha apuni,blended hope
1 lakh subscribers anda dala unda,uninvolved
Santuna lover mia kalifana,uninvolved
"ಬಿಸಲೆ ಪಂಡ ಕಜಿಪು ಮಲ್ಪುನ ಬಾಜನ. ಉಂದೊಂಜಿ ಮಣ್ಣ್‌ದ ಬಾಜನ ಚಪ್ಪಟೆ ಆದ್ ಅಗೆಲ ಇಪ್ಪುಂಡು. ಉಂದೆನ್ ಅವೆ ಮಣ್ಣ್‌ಡ್ ಮಲ್ಪುವೆರ್.
#KooInTulu
#ನಮ್ಮ_ಸೊತ್ತು ",uninvolved
What a comidy mare thelith yaru ndh apuji,encouraging hope
superb .....proud to be frm tulunaadu.... porlu tulunaadu,encouraging hope
Pukili maya adh aklena video famous aand,uninvolved
Pukuli maya aand ge🤣🤣🤣,uninvolved
Walterna janata court Bari edde undu.rudd jana la edde act malther.,encouraging hope
Pradeep top ya,encouraging hope
Nikk Rakkase pathileka thinpa maarayadi😂😂😂😂,blended hope
ಎಡ್ಡೆ ಬಕೆಟ್ ಗಿರಾಕಿಳು ಮರೆ,blended hope
ಯನ್ನ ಚಾನೆಲ್ ಸಬ್ಸ್ ಸ್ಕ್ರೈಬ್ ಮಲ್ಪುಲೆ ತುಳುವೆರೆಗ್ ಸಪೋರ್ಟ್ ಮಲ್ಪುಲೆ 🤗,uninvolved
mundu thutthondu shoot malthina?????,uninvolved
Pls put girgit full movie on YouTube,encouraging hope
ಬಕೆಟ್ ಎಡ್ಡೆ ಪತ್ತೆರ್ ಬಿಜೆಪಿಗ್,blended hope
"""Santhunu Thojupavand Panthar Thojupavodu",uninvolved
ಅಜ್ಜ ಇರೆ ಕಪುಲೆ,encouraging hope
Ayena pukuli naaadhu korle yeranda,uninvolved
"ಅರುಣಾಬ್ಜ ಕಬಿ ಬರೆತಿನ ತುಳು ಮಹಾಭಾರತೊಡು ಬರ್ಪುನ ಕೆಲವು ಪಕ್ಕಿಲೆನ ಪುದರ್‌ಲ್

#ನಿಕುಲೆಗ್_ಗೊತ್ತುಂಡಾ?
#KooInTulu ",uninvolved
"ಕೋಟಿ-ಚೆನ್ನಯೆರ್ ಅನ್ಯಾಯದ ವಿರುದ್ಧ ಪೊರ್ಂಬಾಟ ಮಲ್ತ್, ತುಳುನಾಡ್‍ಡ್ ಸತ್ಯ, ಧರ್ಮ, ನ್ಯಾಯ, ನೀತಿ ನಿಲೆಯಾಯರೆ ಬದ್‍ಕ್‍ದ್, ದೈವತ್ವೊಗು ಏರಿನ ತುಳುವ ಅಮರ್-ಬೊಳ್ಳಿಲು. #ನಮ್ಮ_ತುಳುವೆರ್
#KooInTulu ",uninvolved
"ಅಕಾಡೆಮಿ ಲೇಸ್‌ಡ್ ನಮ್ಮ ಕೂಟದ ಪದುಕೆರ್

For Membership Registration:
 

#TuluAcademy
#JaiTulunad ",uninvolved
Yenchina karmada comedy,discouraging hope
Shut up santuuuu........ 🤣😂Pappa santu,uninvolved
"ಕಿನ್ನಿಗೋಳಿಡ್ ಮುಗಿತಲ ಲೇಸ್

#BaleTuluLipiKalpuga #BTLK #TuluAcademy #JaiTulunad #TuluBaravu #TuluLipi #TuluScript #TuluBarahu #TuluScriptLearningClass #Kinnigoli ",uninvolved
online da yapaya gowda,blended hope
ಇಂಬೆನ ಪುಕುಲಿ ದ ಓಂಜಿ ಅವಸ್ಥೆ ನೆ ಮಾರ್ರೆ,discouraging hope
Pukuli g eet demand undu nd itte gotad,uninvolved
Bro gadda daye gettar,uninvolved
song masth laik undu,encouraging hope
ನನಲ improve avod,blended hope
Ait yelula undatheye ejjinda bacchala nungudval😅,blended hope
Karmada comedy 5minute waste aand.,discouraging hope
Awu barabara  cut malpule... Hahahaha,uninvolved
Supper undo Mara,discouraging hope
"ಕರ್ನಾಟಕ ಸಾಹಿತ್ಯ ಅಕಾಡೆಮಿ ಪ್ರಶಸ್ತಿ ಗೆಂದಿನ ತುಳುನಾಡ ಕಲ್ಕುಡೆ ಪನ್ಪಿ ನಾಟಕೊನ್ ಅಮೃತ ಸೋಮೇಶ್ವರೆರ್ ಕಲ್ಕುಡನ ಪಾಡ್ದನದ ಆಧಾರೊಡು ಬರೆತೆರ್.
#KooInTulu
#ನಮ್ಮ_ತುಳುವೆರ್ ",uninvolved
Dada kure mare,discouraging hope
Enchina pukuli song marre,blended hope
Yabba spr my fvt team kapu sandeep shetty yena fvt spr apundu arna,encouraging hope
Vikas Boduuu .....Budre Balli🎆,uninvolved
ಇಂಬ್ಯಾನ ಮಾಯತಿನ ಪುಕುಳಿನ್ ಒಲ್ಪ ನಾಡುನು ಮಾರ್ರೆ 😂😂,uninvolved
Anna Sooooper Anna Inchene Manpule Anna Soooper,encouraging hope
O raama raama,uninvolved
Kapikad sir masth natural,encouraging hope
Super next yepa bengaloure du episode,blended hope
Netha dumbudani yank aravind bolar bangalore da bus t thikditter,uninvolved
Ayana pukuli sikenda mare,uninvolved
Spr krishmama mam,encouraging hope
Bale telipaale no.1,encouraging hope
Very nice super aana,encouraging hope
Erna pukuli g masth value undu kudla d,discouraging hope
porlu undu solmelu 95/100,encouraging hope
Full movie yeppa thikkundu,uninvolved
ಬಾರೀ ಕುಶ್ಶೀ ಆಪುಂಡು ಶುದ್ದ ತುಲು ಕೇನರ ನಿಜವಾದ್ ಅಡಿಗೆದ ಬೇಲೆ ತೂದು ಕಲ್ಪೊಡ್ ನಮ,encouraging hope
